品种,批发市场,最低价格,最高价格,平均价格,发布时间
白萝卜,天津西青当城无公害农副产品批发...,￥0.60,￥0.70,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,新疆通汇蔬菜瓜果批发市场,￥0.50,￥1.50,￥1.25,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p2.html
白萝卜,浙江杭州农副产品物流中心,￥0.00,￥0.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,上海农产品中心批发市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,合肥周谷堆农产品批发市场,￥0.70,￥1.00,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,南京农副产品物流中心,￥0.80,￥0.90,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,山东滨州市滨城区(六街)鲁北无...,￥0.00,￥0.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,甘肃武山县蔬菜事业管理局,￥1.10,￥1.20,￥1.15,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,河北乐亭冀东果菜批发市场,￥1.50,￥1.50,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,湖北武汉白沙洲农副产品大市场,￥0.25,￥0.40,￥0.32,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,云南昆明呈贡龙城农产品经营股份...,￥1.00,￥1.15,￥1.07,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,襄阳市洪沟农副产品有限公司,￥0.00,￥0.00,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,呼和浩特市美通首府无公害农产品...,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,安徽省淮北市中瑞农产品批发市场,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,鄂尔多斯市万家惠农贸市场,￥0.80,￥1.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,南宁农产品交易中心,￥1.00,￥2.50,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,宁夏海吉星国际农产品物流有限公司,￥0.00,￥0.00,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,佛山中南农产品交易中心,￥0.35,￥0.95,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,吴忠市鑫鲜农副产品市场有限公司,￥0.60,￥1.70,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,海南凤翔蔬菜批发市场,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,新疆克拉玛依农副产品批发市场,￥1.25,￥1.50,￥1.37,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,西安市朱雀农产品交易中心,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,山西长治市紫坊农产品综合交易市场,￥0.90,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,四川南充川北农产品批发市场,￥0.50,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,湖南吉首蔬菜批发市场,￥0.40,￥0.50,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,辽宁鞍山宁远农产品批发市场,￥0.70,￥1.00,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,苏州市南环桥农副产品批发市场,￥0.40,￥0.50,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p3.html
白萝卜,广州江南果菜批发市场有限责任公司,￥0.35,￥0.75,￥0.64,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,成都龙泉聚和（国际）果蔬交易中心,￥0.50,￥1.50,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,云南昆明王旗营蔬菜批发市场,￥0.00,￥0.00,￥0.35,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,绵阳市高水农副产品批发有限公司,￥0.00,￥0.00,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,甘肃天水市瀛池果菜批发市场,￥1.00,￥1.50,￥1.30,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,浙江嘉兴蔬菜批发交易市场,￥0.52,￥0.69,￥0.61,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,青岛黄河路农产品批发市场,￥0.90,￥0.90,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,包头市友谊蔬菜批发市场,￥1.00,￥1.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,湖北省洪湖农贸市场,￥0.50,￥1.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,安徽天长市永福农副产品批发市场,￥0.60,￥0.70,￥0.65,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,青藏高原农副产品集散中心,￥0.70,￥0.80,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,邵阳市江北农产品批发大市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,广东汕头农副产品批发中心市场,￥0.60,￥0.90,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,洛阳宏进农副产品批发市场,￥1.00,￥1.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,北京顺鑫石门农产品批发市场,￥0.50,￥0.60,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,江苏联谊农副产品批发市场,￥0.50,￥1.50,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,江西九江浔阳蔬菜批发大市场,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,安徽亳州市农产品有限责任公司,￥0.00,￥0.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,上海市江桥批发市场经营管理有限...,￥0.55,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,河北怀来县京西果菜批发市场,￥0.80,￥0.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,咸阳新阳光西北农副产品交易中心,￥0.70,￥0.75,￥0.75,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,天津市南开区红旗农贸综合批发市场,￥0.50,￥0.80,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,中国.寿光农产品物流园,￥0.45,￥0.75,￥0.66,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,蚌埠海吉星农产品物流有限公司,￥0.50,￥0.70,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,天津何庄子鲜活农产品中心批发市场,￥0.70,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p4.html
白萝卜,长春海吉星农产品物流有限公司,￥0.60,￥1.00,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,河南万邦国际农产品物流股份有限...,￥0.55,￥0.65,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,天津武清大沙河批发市场,￥0.60,￥1.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西汾阳市晋阳农副产品批发市场,￥0.00,￥0.00,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,青岛城阳蔬菜水产品批发市场,￥0.80,￥1.60,￥1.10,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,遵义金土地绿色产品交易有限公司,￥0.40,￥0.55,￥0.45,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,福建省福州市海峡蔬菜批发市场,￥0.20,￥2.88,￥0.58,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,北京大洋路农副产品批发市场,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,青岛莱西市东庄头蔬菜批发市场服...,￥0.30,￥0.65,￥0.60,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,湖北浠水县城北农产品批发市场,￥0.40,￥0.70,￥0.55,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西运城市蔬菜批发市场,￥0.60,￥1.50,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西太原丈子头农产品物流园（原...,￥0.60,￥0.90,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,辽宁阜新市蔬菜批发市场,￥0.80,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西省太原市河西农产品有限公司,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,安徽阜阳农产品中心批发市场,￥1.00,￥1.50,￥1.25,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,安徽砀山农产品中心惠丰批发市场,￥0.00,￥0.00,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山东淄博市鲁中蔬菜批发市场,￥0.00,￥0.00,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,新疆九鼎恒兴蔬菜经营管理有限公司,￥0.75,￥0.90,￥0.85,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,北京岳各庄批发市场,￥0.80,￥1.20,￥0.90,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,吉林白山市星泰批发市场,￥0.00,￥0.00,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,西藏领峰农副产品批发市场,￥1.15,￥2.50,￥2.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,山西临汾尧丰农副产品批发市场,￥0.00,￥0.00,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,河北魏县天仙果菜批发交易市场,￥0.50,￥0.50,￥0.50,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,张北县坝上蔬菜产业有限公司,￥0.90,￥1.10,￥1.00,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
白萝卜,吉林省辽源市仙城物流园区有限公司,￥1.00,￥1.20,￥1.10,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p5.html
品种,批发市场,最低价格,最高价格,平均价格,发布时间
白萝卜,三门峡金河农产品批发交易中心,￥0.60,￥0.80,￥0.70,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,内蒙赤峰西城市场,￥1.10,￥1.20,￥1.20,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
白萝卜,周口市黄淮港农产品批发市场有限...,￥0.30,￥1.10,￥0.80,2024-02-29,http://price.cnveg.com/select/st%E7%99%BD%E8%90%9D%E5%8D%9Cy2024m2d-1cta-1by-1p1.html
