品种,批发市场,最低价格,最高价格,平均价格,发布时间
青椒,海口市菜篮子江楠农产品批发市场,￥0.00,￥0.00,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,江西永丰县农产品批发中心市场,￥0.00,￥0.00,￥2.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,甘肃庆阳市西郊蔬菜瓜果批发市场,￥2.50,￥3.00,￥2.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,甘肃定西市安定区马铃薯综合交易...,￥2.00,￥2.50,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,晋城市绿盛农工商实业有限公司农...,￥5.00,￥5.00,￥5.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,重庆双福国际农贸城,￥1.60,￥2.00,￥1.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,潜江市四季友农产品市场,￥3.50,￥3.50,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,湖南长沙马王堆农产品股份有限公司,￥1.20,￥2.50,￥1.85,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,红星实业集团有限公司红星农副产...,￥1.60,￥2.50,￥2.05,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,山西阳泉蔬菜瓜果批发交易市场,￥0.00,￥0.00,￥4.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,浙江省嘉善县浙北果蔬批发交易中心,￥2.50,￥5.00,￥3.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,石家庄国际农产品批发交易中心,￥3.50,￥5.00,￥4.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,兰州国际高原夏菜副食品采购中心,￥3.28,￥3.65,￥3.38,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,北园春农贸批发市场,￥3.00,￥4.00,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,安徽六安市裕安区紫竹林农产品批...,￥1.50,￥3.50,￥2.60,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,宁夏四季鲜农产品综合批发市场,￥2.40,￥3.20,￥2.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,黑龙江省齐齐哈尔华博农产品市场,￥3.50,￥5.00,￥4.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,江苏宜兴蔬菜副食品批发市场,￥2.00,￥2.50,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,浙江宁波市蔬菜副食品批发交易市场,￥3.40,￥4.10,￥3.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,新疆绿珠九鼎农产品经营管理有限...,￥0.00,￥0.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,江苏凌家塘农副产品批发市场,￥3.50,￥6.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,河南商丘市农产品中心批发市场,￥1.90,￥2.30,￥2.10,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,河北馆陶金凤禽蛋批发市场,￥3.75,￥3.75,￥3.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,新疆乌鲁木齐凌庆蔬菜果品有限公司,￥0.00,￥3.25,￥3.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,南昌深圳农产品中心批发市场有限...,￥3.60,￥4.00,￥3.70,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,浙江省绍兴市蔬菜果品批发交易市场,￥0.00,￥0.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,山西晋城绿欣农产品批发市场,￥4.50,￥4.60,￥4.55,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,哈尔滨哈达农副产品股份有限公司,￥4.50,￥5.00,￥4.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,甘肃陇西清吉洋芋批发市场,￥4.00,￥4.25,￥4.12,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,河北三河市建兴农副产品批发市场,￥0.00,￥0.00,￥3.40,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,广西新柳邕农产品批发市场有限公司,￥1.00,￥1.80,￥1.40,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,甘肃武威昊天农产品交易市场,￥4.80,￥5.00,￥4.90,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,天津市金钟蔬菜批发市场,￥3.50,￥4.00,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,甘肃邦农农产品批发市场,￥3.80,￥4.00,￥3.90,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,成都市农产品中心批发市场,￥1.30,￥1.50,￥1.40,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,内蒙古呼和浩特市东瓦窑农副产品...,￥5.20,￥5.50,￥5.40,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,新疆兵团农五师三和农副产品综合...,￥2.50,￥0.00,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,安徽舒城蔬菜批发市场,￥0.00,￥0.00,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p2.html
青椒,天津西青当城无公害农副产品批发...,￥3.00,￥6.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,浙江杭州农副产品物流中心,￥0.00,￥0.00,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,天津韩家墅农产品批发市场,￥3.50,￥5.50,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,上海农产品中心批发市场,￥2.70,￥3.30,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,合肥周谷堆农产品批发市场,￥1.80,￥2.00,￥1.90,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,南京农副产品物流中心,￥2.25,￥2.75,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,山东滨州市滨城区(六街)鲁北无...,￥0.00,￥0.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,甘肃武山县蔬菜事业管理局,￥4.40,￥4.50,￥4.45,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,河北乐亭冀东果菜批发市场,￥2.50,￥5.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,甘肃临夏市富临农贸市场,￥3.10,￥3.30,￥3.20,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,湖北武汉白沙洲农副产品大市场,￥0.80,￥1.30,￥1.05,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,云南昆明呈贡龙城农产品经营股份...,￥3.00,￥3.50,￥3.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,襄阳市洪沟农副产品有限公司,￥0.00,￥0.00,￥2.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,呼和浩特市美通首府无公害农产品...,￥0.00,￥0.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,安徽省淮北市中瑞农产品批发市场,￥0.00,￥0.00,￥2.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,鄂尔多斯市万家惠农贸市场,￥5.90,￥6.10,￥6.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,宁夏海吉星国际农产品物流有限公司,￥0.00,￥0.00,￥2.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,佛山中南农产品交易中心,￥1.30,￥3.10,￥1.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,吴忠市鑫鲜农副产品市场有限公司,￥0.60,￥6.50,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,海南凤翔蔬菜批发市场,￥0.00,￥0.00,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,新疆克拉玛依农副产品批发市场,￥3.00,￥3.00,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,西安市朱雀农产品交易中心,￥1.50,￥3.00,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,山西长治市紫坊农产品综合交易市场,￥5.00,￥5.50,￥5.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,四川南充川北农产品批发市场,￥1.50,￥1.60,￥1.55,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,湖南吉首蔬菜批发市场,￥4.00,￥5.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p3.html
青椒,辽宁鞍山宁远农产品批发市场,￥5.00,￥5.00,￥5.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,苏州市南环桥农副产品批发市场,￥1.00,￥2.30,￥1.65,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,平凉新阳光陇东农副产品批发交易...,￥7.00,￥8.00,￥7.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,广州江南果菜批发市场有限责任公司,￥2.00,￥3.75,￥3.22,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,成都龙泉聚和（国际）果蔬交易中心,￥1.50,￥2.50,￥2.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,云南昆明王旗营蔬菜批发市场,￥0.00,￥0.00,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,绵阳市高水农副产品批发有限公司,￥0.00,￥0.00,￥1.60,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,甘肃天水市瀛池果菜批发市场,￥3.00,￥4.00,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,浙江嘉兴蔬菜批发交易市场,￥4.80,￥7.54,￥5.90,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,青岛黄河路农产品批发市场,￥4.00,￥4.30,￥4.15,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,包头市友谊蔬菜批发市场,￥6.00,￥6.00,￥6.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,湖北省洪湖农贸市场,￥1.50,￥2.50,￥2.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,安徽天长市永福农副产品批发市场,￥2.50,￥3.00,￥2.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,青藏高原农副产品集散中心,￥2.60,￥3.00,￥2.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,邵阳市江北农产品批发大市场,￥2.60,￥2.90,￥2.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,广东汕头农副产品批发中心市场,￥1.60,￥2.70,￥2.15,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,湖北四季青农贸城,￥1.70,￥1.70,￥1.70,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,北京顺鑫石门农产品批发市场,￥4.50,￥4.60,￥4.55,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,江苏联谊农副产品批发市场,￥2.00,￥4.00,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,河南金牛大别山农产品现代物流中心,￥1.00,￥5.00,￥2.20,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,江西九江浔阳蔬菜批发大市场,￥2.00,￥3.20,￥2.70,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,安徽亳州市农产品有限责任公司,￥0.00,￥0.00,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,上海市江桥批发市场经营管理有限...,￥1.80,￥2.20,￥1.95,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,河北怀来县京西果菜批发市场,￥5.00,￥0.00,￥5.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,咸阳新阳光西北农副产品交易中心,￥2.00,￥2.50,￥2.30,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p4.html
青椒,天津市南开区红旗农贸综合批发市场,￥4.00,￥5.50,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,蚌埠海吉星农产品物流有限公司,￥1.40,￥1.60,￥1.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,天津何庄子鲜活农产品中心批发市场,￥2.60,￥5.20,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,长春海吉星农产品物流有限公司,￥2.50,￥3.00,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,河南万邦国际农产品物流股份有限...,￥3.80,￥4.00,￥3.90,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,马鞍山市安民农副产品批发交易中心,￥3.00,￥3.50,￥3.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,天津武清大沙河批发市场,￥4.00,￥5.80,￥4.90,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,山西汾阳市晋阳农副产品批发市场,￥0.00,￥0.00,￥4.20,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,青岛城阳蔬菜水产品批发市场,￥3.00,￥6.80,￥6.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,山东喜地农产品批发市场,￥6.09,￥6.10,￥6.10,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,遵义金土地绿色产品交易有限公司,￥2.10,￥2.40,￥2.20,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,福建省福州市海峡蔬菜批发市场,￥0.50,￥11.80,￥2.74,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,辽宁省朝阳果菜批发市场,￥4.00,￥5.00,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,青岛莱西市东庄头蔬菜批发市场服...,￥3.00,￥5.00,￥4.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,湖北浠水县城北农产品批发市场,￥2.00,￥2.50,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,山西运城市蔬菜批发市场,￥5.75,￥6.50,￥5.85,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,江苏无锡朝阳农产品大市场,￥0.00,￥0.00,￥1.88,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,山西太原丈子头农产品物流园（原...,￥4.00,￥4.50,￥4.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,辽宁阜新市蔬菜批发市场,￥4.20,￥4.80,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,山西省太原市河西农产品有限公司,￥5.00,￥5.50,￥5.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,安徽阜阳农产品中心批发市场,￥3.00,￥4.00,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,安徽砀山农产品中心惠丰批发市场,￥0.00,￥0.00,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,山东淄博市鲁中蔬菜批发市场,￥0.00,￥0.00,￥4.20,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,新疆九鼎恒兴蔬菜经营管理有限公司,￥4.50,￥5.50,￥4.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
青椒,重庆市西三街农副水产品市场,￥2.25,￥3.00,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p5.html
品种,批发市场,最低价格,最高价格,平均价格,发布时间
青椒,三门峡金河农产品批发交易中心,￥2.40,￥2.80,￥2.60,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,内蒙赤峰西城市场,￥3.50,￥4.00,￥3.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,周口市黄淮港农产品批发市场有限...,￥1.20,￥5.00,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,新疆兵团农二师库尔勒市孔雀农副...,￥5.50,￥6.50,￥6.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,贵阳农产品物流园,￥1.50,￥4.50,￥3.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,福建福鼎闽浙边界农贸中心市场,￥2.70,￥3.60,￥3.10,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,）,沈阳盛发菜果批发有限公司,￥4.80,￥5.00,￥4.90,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,厦门市同安闽南果蔬批发市场,￥3.00,￥3.80,￥3.30,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,通海县金山蔬菜批发市场,￥3.00,￥4.00,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,浙江金华农产品批发市场,￥0.00,￥0.00,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,北京新发地批发市场,￥3.80,￥5.80,￥4.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,甘肃酒泉春光农产品市场有限责任...,￥3.40,￥3.60,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,海口市菜篮子江楠农产品批发市场,￥0.00,￥0.00,￥2.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,江西永丰县农产品批发中心市场,￥0.00,￥0.00,￥2.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,甘肃庆阳市西郊蔬菜瓜果批发市场,￥2.50,￥3.00,￥2.75,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,甘肃定西市安定区马铃薯综合交易...,￥2.00,￥2.50,￥2.25,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,晋城市绿盛农工商实业有限公司农...,￥5.00,￥5.00,￥5.00,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,重庆双福国际农贸城,￥1.60,￥2.00,￥1.80,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
青椒,潜江市四季友农产品市场,￥3.50,￥3.50,￥3.50,2024-02-29,http://price.cnveg.com/select/st%E9%9D%92%E6%A4%92y2024m2d-1cta-1by-1p1.html
